	3974540077	292.9911957	-1333.174316			6				38.11986821			1																						292.9759216	293.0053711	-1333.174316	-1333.174316			7.875766754		1	0	0	0	0.013961792	30.79179001	1	1	1	292.9775391	0	2084574432	292.9935181			-7.77E-05	5.96E-06	-9.50E-05	6.39E-06	0.236041516	0.322422773	36.17998123	0	30	4	200	0.173154816	-0.32200858	0.826596797	1																
	3974540098	292.990387	-1499.898071			6				38.11986821			1																						292.9749451	293.0030823	-1499.898071	-1499.898071			7.876554966		1	0	0	0	0	30.30303192	1	1	1	292.9776917	0	2084574624	292.9914215			-8.73E-05	6.59E-06	-0.000104647	7.02E-06	0.245533332	0.324988842	36.27046967	0.028387958	30	4	200	0.181500599	-0.263820082	0.897778511	1																
	3974540120	292.9920349	-1666.428711			6				38.11986821			1																						292.973938	293.0092468	-1666.428711	-1666.428711			7.877854347		1	0	0	0	0	31.2805481	1	1	1	292.974823	0	2084573184	292.9962738			-9.41E-05	7.14E-06	-0.000112515	7.60E-06	0.242634445	0.319687039	36.28360367	0.185546547	30	4	200	0.18261449	-0.215538859	0.991384923	1																
	3974540142	292.9969025	-1832.983398			6				38.11986821			1																						292.9811401	293.0110779	-1832.983398	-1832.983398			7.878111362		1	0	0	0	0	30.79179001	1	1	1	292.9833374	0	2084574624	292.9989136			-0.000105083	7.78E-06	-0.000123943	8.25E-06	0.25657174	0.331311375	36.3493309	0	30	4	200	0.183908731	-0.356638998	0.89929992	1																
	3974540165	292.9917603	-1999.670898			6				38.11986821			1																						292.9769287	293.0066223	-1999.670898	-1999.670898			7.879274845		1	0	0	0	0	30.79179001	1	1	1	292.9769287	0	2084574464	292.9947937			-0.000125621	8.62E-06	-0.0001437	9.06E-06	0.30799076	0.3809084	36.50838852	0.003032201	30	4	200	0.125630125	-0.923253775	0.815828681	1																
	3974540187	292.9936829	-1833.176514			6				38.11986821			1																						292.9776306	293.0079956	-1833.176514	-1833.176514			7.880236149		1	0	0	0	0	31.2805481	1	1	1	292.9794312	0	2084574400	292.9963287			-0.000104853	7.75E-06	-0.000122994	8.20E-06	0.257795811	0.329812616	36.37755585	0	30	4	200	0.012696106	-0.998579383	0.919387817	1																
	3974540209	292.9936066	-1666.573486			6				38.11986821			1																						292.9764099	293.0095215	-1666.573486	-1666.573486			7.881099701		1	0	0	0	0	30.79179001	1	1	1	292.9781189	0	2084574240	292.9965515			-9.08E-05	7.04E-06	-0.000108743	7.50E-06	0.230695099	0.303854734	36.27944565	0.019643418	30	4	200	0.032767929	-0.41336152	0.462255418	1																
	3974540231	292.9953003	-1500.260254			6				38.11986821			1																						292.977356	293.0114746	-1500.260254	-1500.260254			7.881927967		1	0	0	0	0	30.79179001	1	1	1	292.979126	0	2084574432	292.9982452			-8.16E-05	6.42E-06	-9.90E-05	6.86E-06	0.223111898	0.299988449	36.21769714	0.009886673	30	4	200	0.03966894	-1.003326654	0.954180002	1																
	3974540253	292.9943695	-1333.307129			6				38.11986821			1																						292.9797668	293.0089722	-1333.307129	-1333.307129			7.88289547		1	0	0	0	0	30.79179001	1	1	1	292.980957	0	2084574624	292.9972687			-7.22E-05	5.79E-06	-8.89E-05	6.22E-06	0.213257998	0.293725431	36.14874268	0.036612753	30	4	200	0.036434665	-0.880094111	0.996524692	1																
	3974540274	292.989975	-1166.486816			6				38.11986821			1																						292.9754333	293.0023499	-1166.486816	-1166.486816			7.883378983		1	0	0	0	0	30.79179001	1	1	1	292.9776001	0	2084574752	292.990802			-6.70E-05	5.23E-06	-8.29E-05	5.63E-06	0.226140484	0.315054268	36.12308121	2.670903444	30	4	200	0.020327643	-0.884196043	0.843840897	1																
